Key;English;;;;;;;;;;;;;
return_cores_PML_title;동포모제 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_PML_desc;우리나라가 소유한 동포모제의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_PZN_title;포즈난 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_PZN_desc;우리나라가 소유한 포즈난의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SLS_title;실롱스크 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SLS_desc;우리나라가 소유한 실롱스크의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_WES_title;베스트팔렌 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_WES_desc;우리나라가 소유한 베스트팔렌의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_AKH_title;아스트라한 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_AKH_desc;우리나라가 소유한 아스트라한의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_ALT_title;알타이 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_ALT_desc;우리나라가 소유한 알타이의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_CPL_title;폴란드 입헌왕국 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_CPL_desc;우리나라가 소유한 폴란드 입헌왕국의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_DON_title;카자크 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_DON_desc;우리나라가 소유한 카자크의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_IZH_title;잉그리아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_IZH_desc;우리나라가 소유한 잉그리아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KAZ_title;카자흐스탄 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KAZ_desc;우리나라가 소유한 카자흐스탄의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KAM_title;캄차카 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KAM_desc;우리나라가 소유한 캄차카의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KMK_title;칼미크 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KMK_desc;우리나라가 소유한 칼미크의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KRL_title;카렐리야 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KRL_desc;우리나라가 소유한 카렐리야의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SIB_title;시베리아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SIB_desc;우리나라가 소유한 시베리아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_TAR_title;타타르스탄 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_TAR_desc;우리나라가 소유한 타타르스탄의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_TNT_title;투바 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_TNT_desc;우리나라가 소유한 투바의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_URA_title;우랄 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_URA_desc;우리나라가 소유한 우랄의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_YAK_title;야쿠트 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_YAK_desc;우리나라가 소유한 야쿠트의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_ARU_title;아라비아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_ARU_desc;우리나라가 소유한 아라비아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_ASY_title;아시리아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_ASY_desc;우리나라가 소유한 아시리아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_BHR_title;바레인 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_BHR_desc;우리나라가 소유한 바레인의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_CIR_title;체르케스 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_CIR_desc;우리나라가 소유한 체르케스의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_CLC_title;킬리키아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_CLC_desc;우리나라가 소유한 킬리키아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_DAG_title;다케스탄 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_DAG_desc;우리나라가 소유한 다케스탄의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_DUR_title;두라니 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_DUR_desc;우리나라가 소유한 두라니의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_HAL_title;하일 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_HAL_desc;우리나라가 소유한 하일의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_JOR_title;요르단 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_JOR_desc;우리나라가 소유한 요르단의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KDS_title;쿠르디스탄 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KDS_desc;우리나라가 소유한 쿠르디스탄의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KWT_title;쿠웨이트 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KWT_desc;우리나라가 소유한 쿠웨이트의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KYR_title;키르키스스탄 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KYR_desc;우리나라가 소유한 키르키스스탄의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_LBN_title;레바논 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_LBN_desc;우리나라가 소유한 레바논의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_NYE_title;북예멘 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_NYE_desc;우리나라가 소유한 북예멘의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_PLS_title;팔레스타인 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_PLS_desc;우리나라가 소유한 팔레스타인의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_PNT_title;폰토스 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_PNT_desc;우리나라가 소유한 폰토스의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SYR_title;시리아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SYR_desc;우리나라가 소유한 시리아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_TAJ_title;타지키스탄 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_TAJ_desc;우리나라가 소유한 타지키스탄의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_TCA_title;남카프카스 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_TCA_desc;우리나라가 소유한 남카프카스의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_TKM_title;튀르크메니스탄 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_TKM_desc;우리나라가 소유한 튀르크메니스탄의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_TKS_title;튀르케스탄 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_TKS_desc;우리나라가 소유한 튀르케스탄의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_UYG_title;카슈가르 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_UYG_desc;우리나라가 소유한 카슈가르의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_UZB_title;우즈베키스탄 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_UZB_desc;우리나라가 소유한 우즈베키스탄의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_ASM_title;아삼 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_ASM_desc;우리나라가 소유한 아삼의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_BIH_title;비하르 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_BIH_desc;우리나라가 소유한 비하르의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_BLC_title;발루치스탄 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_BLC_desc;우리나라가 소유한 발루치스탄의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_BNG_title;벵골 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_BNG_desc;우리나라가 소유한 벵골의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_DRA_title;드라비다스탄 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_DRA_desc;우리나라가 소유한 드라비다스탄의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KRN_title;카르나타카 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KRN_desc;우리나라가 소유한 카르나타카의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_MAH_title;마하라슈트라 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_MAH_desc;우리나라가 소유한 마하라슈트라의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_RAJ_title;라지푸타나 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_RAJ_desc;우리나라가 소유한 라지푸타나의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SRI_title;스리랑카 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SRI_desc;우리나라가 소유한 스리랑카의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_AGC_title;앙고시 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_AGC_desc;우리나라가 소유한 앙고시의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_ANG_title;앙골라 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_ANG_desc;우리나라가 소유한 앙골라의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_ARO_title;아로 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_ARO_desc;우리나라가 소유한 아로의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_ASH_title;아샨티 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_ASH_desc;우리나라가 소유한 아샨티의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_AWS_title;아와사 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_AWS_desc;우리나라가 소유한 아와사의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_AZA_title;아잔데 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_AZA_desc;우리나라가 소유한 아잔데의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_BEN_title;베냉 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_BEN_desc;우리나라가 소유한 베냉의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_BMK_title;바마코 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_BMK_desc;우리나라가 소유한 바마코의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_BRD_title;우룬디 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_BRD_desc;우리나라가 소유한 우룬디의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_BSH_title;바소토 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_BSH_desc;우리나라가 소유한 바소토의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_BUG_title;부간다 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_BUG_desc;우리나라가 소유한 부간다의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_CAR_title;중앙아프리카 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_CAR_desc;우리나라가 소유한 중앙아프리카의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_CGO_title;콩고-브라자빌 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_CGO_desc;우리나라가 소유한 콩고-브라자빌의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_CHD_title;차드 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_CHD_desc;우리나라가 소유한 차드의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_CLA_title;칼라바르 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_CLA_desc;우리나라가 소유한 칼라바르의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_CMR_title;카메룬 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_CMR_desc;우리나라가 소유한 카메룬의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_CYR_title;키레나이카 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_CYR_desc;우리나라가 소유한 키레나이카의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_DAH_title;다호메이 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_DAH_desc;우리나라가 소유한 다호메이의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_DAM_title;다마가람 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_DAM_desc;우리나라가 소유한 다마가람의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_DAR_title;다르푸르 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_DAR_desc;우리나라가 소유한 다르푸르의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_DND_title;덴디 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_DND_desc;우리나라가 소유한 덴디의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_GAB_title;가봉 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_GAB_desc;우리나라가 소유한 가봉의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_GAZ_title;가자 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_GAZ_desc;우리나라가 소유한 가자의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_GBU_title;가부 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_GBU_desc;우리나라가 소유한 가부의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_GEL_title;젤레디 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_GEL_desc;우리나라가 소유한 젤레디의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_GMB_title;감비아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_GMB_desc;우리나라가 소유한 감비아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_GNE_title;기니 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_GNE_desc;우리나라가 소유한 기니의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_GON_title;곤다르 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_GON_desc;우리나라가 소유한 곤다르의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_HAR_title;하라르 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_HAR_desc;우리나라가 소유한 하라르의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_IVC_title;코트디부아르 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_IVC_desc;우리나라가 소유한 코트디부아르의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_JAL_title;잘론 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_JAL_desc;우리나라가 소유한 잘론의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KAF_title;카파 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KAF_desc;우리나라가 소유한 카파의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KBO_title;카넴-보르누 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KBO_desc;우리나라가 소유한 카넴-보르누의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KNG_title;콩 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KNG_desc;우리나라가 소유한 콩의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KNY_title;케냐 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KNY_desc;우리나라가 소유한 케냐의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KON_title;콩고 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KON_desc;우리나라가 소유한 콩고의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KUB_title;쿠바 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KUB_desc;우리나라가 소유한 쿠바의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KZB_title;카잠베 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KZB_desc;우리나라가 소유한 카잠베의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_LBA_title;루바 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_LBA_desc;우리나라가 소유한 루바의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_LBY_title;리비아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_LBY_desc;우리나라가 소유한 리비아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_LOA_title;로앙고 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_LOA_desc;우리나라가 소유한 로앙고의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_LUN_title;룬다 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_LUN_desc;우리나라가 소유한 룬다의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_MAJ_title;마제르덴 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_MAJ_desc;우리나라가 소유한 마제르덴의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_MAS_title;마시나 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_MAS_desc;우리나라가 소유한 마시나의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_MAT_title;마타벨레 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_MAT_desc;우리나라가 소유한 마타벨레의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_MLI_title;말리 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_MLI_desc;우리나라가 소유한 말리의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_MLW_title;말라위 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_MLW_desc;우리나라가 소유한 말라위의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_MNG_title;몽고 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_MNG_desc;우리나라가 소유한 몽고의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_MOS_title;모시 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_MOS_desc;우리나라가 소유한 모시의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_MOZ_title;모잠비크 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_MOZ_desc;우리나라가 소유한 모잠비크의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_NGR_title;나이지리아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_NGR_desc;우리나라가 소유한 나이지리아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_NIG_title;니제르 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_NIG_desc;우리나라가 소유한 니제르의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_OYO_title;오요 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_OYO_desc;우리나라가 소유한 오요의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_RWA_title;르완다 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_RWA_desc;우리나라가 소유한 르완다의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SEG_title;세구 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SEG_desc;우리나라가 소유한 세구의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SHO_title;쇼나 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SHO_desc;우리나라가 소유한 쇼나의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
